elemento_id,grupo,tipo,perfil,combo,longitud_m,area_m2,ix_m4,iy_m4,r_min_m,kl_r,pu_N,mu_Nm,phi_pn_N,phi_mn_Nm,ratio_axial,ratio_flexion,dc,estado,rama_interaccion
209,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.2,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328905,3700.6459303057786,7399.771212855224,1209931.6727028694,267378.3189,0.0030585577795801447,0.027675285128944026,0.0292045640187341,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
106,Columna_2,COLUMNA,IR 610 x 81.8,GRAV_DISEÑO,3.2,0.01046,0.00056192,1.2110000000000001e-05,0.03402563424612186,94.04674066772839,5958.808278319017,12708.949716172365,1467024.310530554,490528.64519999997,0.00406183335582489,0.02590868003435483,0.027939596712267277,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
305,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.200000000000001,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328907,2465.022331106155,7014.853039803992,1209931.6727028692,267378.3189,0.0020373235834049504,0.026235683838028618,0.027254345629731093,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
208,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.2,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328905,3307.3567678981913,6804.993930923287,1209931.6727028694,267378.3189,0.0027335070587166947,0.025450806777898724,0.02681756030725707,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
212,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.2,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328905,3182.078928924689,6600.253685598327,1209931.6727028694,267378.3189,0.0026299658077519657,0.02468507436486215,0.026000057268738132,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
409,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.1999999999999993,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328902,2388.7642897531978,6517.521899364082,1209931.6727028696,267378.3189,0.001974296849686504,0.024375655910237236,0.025362804335080487,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
309,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.200000000000001,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328907,2222.4972873984107,6517.775664283982,1209931.6727028692,267378.3189,0.0018368783440750574,0.02437660499586596,0.02529504416790349,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
207,Columna_2,COLUMNA,IR 610 x 81.8,SISMO_DOWN_1,3.2,0.01046,0.00056192,1.2110000000000001e-05,0.03402563424612186,94.04674066772839,6649.839626765679,10758.986307887442,1467024.310530554,490528.64519999997,0.004532876230497328,0.021933451620344727,0.02419988973559339,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
308,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.200000000000001,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328907,2123.6745429313364,6235.451021980671,1209931.6727028692,267378.3189,0.0017552020422667795,0.023320705461959093,0.024198306483092482,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
110,Columna_2,COLUMNA,IR 610 x 81.8,SISMO_DOWN_1,3.2,0.01046,0.00056192,1.2110000000000001e-05,0.03402563424612186,94.04674066772839,5395.8463286350625,10870.363508988064,1467024.310530554,490528.64519999997,0.003678089238128329,0.022160507067953115,0.02399955168701728,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
204,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.2,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328905,2837.1159741766223,6092.514983762291,1209931.6727028694,267378.3189,0.002344856356920372,0.022786121959428217,0.023958550137888404,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
312,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.200000000000001,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328907,2035.2404201792137,6042.056914830729,1209931.6727028692,267378.3189,0.0016821118630878432,0.0225974078215761,0.02343846375312002,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
301,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.200000000000001,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328907,1949.5769516216146,5965.005488007577,1209931.6727028692,267378.3189,0.0016113116100733608,0.02230923401922689,0.023114889824263574,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
304,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.200000000000001,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328907,1868.3046058351522,5914.343954269428,1209931.6727028692,267378.3189,0.001544140589080987,0.022119758919126885,0.022891829213667378,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
213,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.2,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328905,2857.85683555431,5786.931533238831,1209931.6727028694,267378.3189,0.0023619985326693168,0.021643234040240766,0.022824233306575424,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
316,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.200000000000001,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328907,1900.0522154754244,5859.577062020978,1209931.6727028692,267378.3189,0.0015703797646943924,0.021914929700087127,0.022700119582434324,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
216,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.2,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328905,2586.2545883130306,5746.857061076993,1209931.6727028694,267378.3189,0.002137521189552456,0.02149335475187249,0.022562115346648717,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
201,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.2,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328905,2670.275241989419,5654.73451813087,1209931.6727028694,267378.3189,0.002206963667646029,0.0211488146884705,0.022252296522293515,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
313,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.200000000000001,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328907,1794.8274080276628,5725.959993380035,1209931.6727028692,267378.3189,0.0014834122029537369,0.021415199321084648,0.022156905422561515,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
211,Columna_2,COLUMNA,IR 610 x 81.8,SISMO_DOWN_1,3.2,0.01046,0.00056192,1.2110000000000001e-05,0.03402563424612186,94.04674066772839,5972.8005407150185,9643.05890816151,1467024.310530554,490528.64519999997,0.004071371208943999,0.01965850313232943,0.02169418873680143,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
403,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.1999999999999993,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328902,2414.7682888139466,5406.075188236,1209931.6727028696,267378.3189,0.0019957889716363812,0.02021882406350936,0.02121671854932755,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
307,Columna_2,COLUMNA,IR 610 x 81.8,SISMO_DOWN_1,3.200000000000001,0.01046,0.00056192,1.2110000000000001e-05,0.03402563424612186,94.04674066772841,5715.703381935201,9362.081682476266,1467024.3105305538,490528.64519999997,0.0038961204261626033,0.019085698203535346,0.021033758416616647,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
311,Columna_2,COLUMNA,IR 610 x 81.8,SISMO_DOWN_1,3.200000000000001,0.01046,0.00056192,1.2110000000000001e-05,0.03402563424612186,94.04674066772841,5154.902221813021,8426.314124705046,1467024.3105305538,490528.64519999997,0.0035138492149109205,0.01717802661915787,0.01893495122661333,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
415,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.1999999999999993,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328902,2104.906795552687,4751.08246587314,1209931.6727028696,267378.3189,0.00173969063133171,0.017769138819554227,0.018638984135220082,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
408,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.1999999999999993,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328902,1437.6158491567885,4650.4503742165525,1209931.6727028696,267378.3189,0.0011881793671416954,0.01739277288206689,0.017986862565637737,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
414,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.1999999999999993,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328902,1855.4195780607376,4554.095336192121,1209931.6727028696,267378.3189,0.0015334912044379422,0.01703240320654182,0.01779914880876079,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
107,Columna_2,COLUMNA,IR 610 x 81.8,SISMO_DOWN_1,3.2,0.01046,0.00056192,1.2110000000000001e-05,0.03402563424612186,94.04674066772839,3996.680184543645,7828.29320419405,1467024.310530554,490528.64519999997,0.0027243448904389544,0.015958891047030032,0.01732106349224951,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
402,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.1999999999999993,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328902,1702.6541407527973,4214.345657845744,1209931.6727028696,267378.3189,0.0014072316471799053,0.01576173294522776,0.016465348768817716,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
412,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.1999999999999993,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328902,1236.6952426733978,4117.516248583577,1209931.6727028696,267378.3189,0.0010221199019534227,0.015399589112247862,0.015910649063224574,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
111,Columna_2,COLUMNA,IR 610 x 81.8,SISMO_DOWN_1,3.2,0.01046,0.00056192,1.2110000000000001e-05,0.03402563424612186,94.04674066772839,3633.398207715154,7057.120527886125,1467024.310530554,490528.64519999997,0.002476713018069294,0.014386765374341743,0.015625121883376388,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
413,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.1999999999999993,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328902,915.8035527294256,3202.0585076894176,1209931.6727028696,267378.3189,0.0007569051818303174,0.011975759743208624,0.012354212334123782,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
401,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.1999999999999993,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328902,807.6618983918454,3194.3352647789934,1209931.6727028696,267378.3189,0.0006675268666928995,0.011946874667776188,0.012280638101122638,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
404,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.1999999999999993,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328902,973.2558676657845,3119.4998362245115,1209931.6727028696,267378.3189,0.0008043891152065022,0.011666988741114832,0.012069183298718084,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
416,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.1999999999999993,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328902,793.3061698117823,2930.836922028465,1209931.6727028696,267378.3189,0.0006556619581993531,0.010961385852398165,0.01128921683149784,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
