claro_id,nivel_m,direccion,grupo,perfil,elementos,nodos,nodo_i,nodo_j,nodo_critico,longitud_m,delta_max_m,delta_adm_m,ratio,uz_critico_m,uz_cuerda_m,nodos_intermedios,estado,metodo
DV-0028,3.2,Y,Viga_1,IR 203 x 31.3,152,"23, 36",23,36,36,1.5,0.0,0.00625,0.0,-0.0051751837935595825,-0.0051751837935595825,0,Cumple,delta_nodal_local_vs_cuerda
DV-0029,3.2,Y,Viga_1,IR 203 x 31.3,141,"27, 31",27,31,31,6.199999999999999,0.0,0.02583333333333333,0.0,-0.0007378611768237369,-0.0007378611768237369,0,Cumple,delta_nodal_local_vs_cuerda
DV-0032,3.2,Y,Viga_1,IR 203 x 31.3,153,"24, 37",24,37,37,1.5,0.0,0.00625,0.0,-0.003436065277411165,-0.003436065277411165,0,Cumple,delta_nodal_local_vs_cuerda
DV-0033,3.2,Y,Viga_1,IR 203 x 31.3,122,"18, 22",18,22,22,6.2,0.0,0.025833333333333333,0.0,-0.0009161106610813249,-0.0009161106610813249,0,Cumple,delta_nodal_local_vs_cuerda
DV-0034,3.2,Y,Viga_1,IR 203 x 31.3,132,"22, 26",22,26,26,6.1000000000000005,0.0,0.025416666666666667,0.0,-0.000873051323731183,-0.000873051323731183,0,Cumple,delta_nodal_local_vs_cuerda
DV-0035,3.2,Y,Viga_1,IR 203 x 31.3,139,"26, 30",26,30,30,6.199999999999999,0.0,0.02583333333333333,0.0,-0.0008394066377514146,-0.0008394066377514146,0,Cumple,delta_nodal_local_vs_cuerda
DV-0038,3.2,Y,Viga_1,IR 203 x 31.3,129,"21, 25",21,25,25,6.1000000000000005,0.0,0.025416666666666667,0.0,-0.000866497402819246,-0.000866497402819246,0,Cumple,delta_nodal_local_vs_cuerda
DV-0041,3.2,X,Viga_1,IR 203 x 31.3,121,"18, 19",18,19,19,5.299999999999999,0.0,0.02208333333333333,0.0,-0.0007123377561269915,-0.0007123377561269915,0,Cumple,delta_nodal_local_vs_cuerda
DV-0043,3.2,X,Viga_1,IR 203 x 31.3,134,"25, 26",25,26,26,6.32,0.0,0.026333333333333334,0.0,-0.000873051323731183,-0.000873051323731183,0,Cumple,delta_nodal_local_vs_cuerda
DV-0045,3.2,X,Viga_1,IR 203 x 31.3,140,"27, 28",27,28,28,5.450000000000001,0.0,0.022708333333333337,0.0,-0.0003985113052148758,-0.0003985113052148758,0,Cumple,delta_nodal_local_vs_cuerda
DV-0047,3.2,X,Viga_1,IR 203 x 31.3,146,"30, 31",30,31,31,5.299999999999999,0.0,0.02208333333333333,0.0,-0.0007378611768237369,-0.0007378611768237369,0,Cumple,delta_nodal_local_vs_cuerda
DV-0049,3.2,X,Viga_1,IR 203 x 31.3,128,"21, 22",21,22,22,6.32,0.0,0.026333333333333334,0.0,-0.0009161106610813249,-0.0009161106610813249,0,Cumple,delta_nodal_local_vs_cuerda
