elemento,grupo,perfil,combo_momento,extremo_momento,combo_cortante,extremo_cortante,eje_flexion,inciso_ntc,clasificacion_patin,clasificacion_alma,material,Fy_kg_cm2,E_kg_cm2,d_mm,h_mm,bf_mm,tf_mm,tw_mm,Ix_cm4,Iy_cm4,Sx_cm3,Zx_cm3,ry_cm,J_cm4,Cw_cm6,lambda_f,lambda_f_p,lambda_f_r,lambda_w,lambda_w_p,lambda_w_r,Lb_m,Cb,Lu_m,Lr_m,Mu_Nm,Vu_N,Mp_Nm,My_Nm,Mn_control_Nm,MR_Nm,estado_limite_control,utilizacion_flexion,Vn_N,VR_N,Cv,utilizacion_cortante,utilizacion_flexion_cortante,estado,deflexion_claro_id,deflexion_ratio,deflexion_delta_mm,deflexion_adm_mm,deflexion_estado,alertas
417,Viga_2,IR 203 x 31.3,SISMO_DOWN_1,I,GRAV_DISEÑO,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.16,1.0,1.3564650060160899,4.511808457847832,2062.446049589635,1354.1388629681683,115515.2025,103101.6285,90740.55125087156,81666.49612578441,PLT,0.025254494161387964,279388.17216,251449.35494400002,1.0,0.005385334407677232,0.025283495988070476,Cumple,DV-0014,0.012723765695383575,0.3350591633117675,26.333333333333332,Cumple,
424,Viga_2,IR 203 x 31.3,SISMO_DOWN_1,J,GRAV_DISEÑO,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,2.7249999999999996,1.0,1.3564650060160899,4.511808457847832,2150.168071372348,1337.0299978069752,115515.2025,103101.6285,96716.02349250804,87044.42114325725,PLT,0.024701963010743823,279388.17216,251449.35494400002,1.0,0.005317293409262249,0.024730236619944005,Cumple,DV-0016,0.006585404585837005,0.14954356247004866,22.70833333333333,Cumple,
323,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,I,SISMO_DOWN_1,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,2.7249999999999996,1.0,1.3564650060160899,4.511808457847832,1976.2949510313556,1254.319426720354,115515.2025,103101.6285,96716.02349250804,87044.42114325725,PLT,0.02270444130794758,279388.17216,251449.35494400002,1.0,0.004988358100977041,0.022729325024491164,Cumple,DV-0094,0.0031917328525836253,0.07247893352741981,22.70833333333333,Cumple,
448,Viga_2,IR 203 x 31.3,SISMO_DOWN_1,J,GRAV_DISEÑO,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,2.7200000000000006,1.0,1.3564650060160899,4.511808457847832,1977.364564939542,1274.200742207368,115515.2025,103101.6285,96784.70708149236,87106.23637334313,PLT,0.02270060844397439,279388.17216,251449.35494400002,1.0,0.005067424979042574,0.022726287239892614,Cumple,DV-0022,0.007112433345619469,0.1615115072234421,22.70833333333333,Cumple,
236,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,J,GRAV_DISEÑO,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.0999999999999996,1.0,1.3564650060160899,4.511808457847832,1825.3795083142707,1413.6338983118117,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.022150438438610816,279388.17216,251449.35494400002,1.0,0.005621942830700999,0.022182044679802487,Cumple,DV-0065,0.009218230826263885,0.23813762967848365,25.83333333333333,Cumple,
436,Viga_2,IR 203 x 31.3,SISMO_DOWN_1,J,GRAV_DISEÑO,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.0999999999999996,1.0,1.3564650060160899,4.511808457847832,1781.4405603611776,1419.4198369237056,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.021617252349219948,279388.17216,251449.35494400002,1.0,0.005644953184468589,0.02164911784567479,Cumple,DV-0013,0.010198070831744762,0.2634501631534063,25.83333333333333,Cumple,
219,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,I,GRAV_DISEÑO,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.1,1.0,1.3564650060160899,4.511808457847832,1734.4250192609588,1363.0302588262714,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.021046732715327424,279388.17216,251449.35494400002,1.0,0.005420694990964802,0.021076116649512495,Cumple,DV-0063,0.009570211336014003,0.24723045951369507,25.833333333333332,Cumple,
347,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,I,SISMO_DOWN_1,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,2.7299999999999986,1.0,1.3564650060160899,4.511808457847832,1813.5122308618377,1201.0599603199644,115515.2025,103101.6285,96647.33990352374,86982.60591317137,PLT,0.020849136581078516,279388.17216,251449.35494400002,1.0,0.004776548186363218,0.020871951993655165,Cumple,DV-0100,0.003189347116922039,0.07242475744677129,22.70833333333333,Cumple,
419,Viga_2,IR 203 x 31.3,SISMO_DOWN_1,I,GRAV_DISEÑO,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.1,1.0,1.3564650060160899,4.511808457847832,1621.0190245340164,1359.650352544565,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.019670584635803744,279388.17216,251449.35494400002,1.0,0.00540725329300356,0.019699823023978442,Cumple,DV-0011,0.011077220039175236,0.2861615176786936,25.833333333333332,Cumple,
345,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,J,SISMO_DOWN_1,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.16,1.0,1.3564650060160899,4.511808457847832,1578.5169539632204,1113.5462718708695,115515.2025,103101.6285,90740.55125087156,81666.49612578441,PLT,0.019328819391638358,279388.17216,251449.35494400002,1.0,0.004428511149367896,0.019348431102638432,Cumple,DV-0098,0.0029363732296727356,0.0773244950480487,26.333333333333332,Cumple,
318,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,J,SISMO_DOWN_1,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.16,1.0,1.3564650060160899,4.511808457847832,1572.813737362475,1113.7080770134671,115515.2025,103101.6285,90740.55125087156,81666.49612578441,PLT,0.019258983940488826,279388.17216,251449.35494400002,1.0,0.0044291546393567,0.019278601351308162,Cumple,DV-0092,0.002924228296820278,0.07700467848293399,26.333333333333332,Cumple,
243,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,J,GRAV_DISEÑO,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.0999999999999996,1.0,1.3564650060160899,4.511808457847832,1491.7459330034799,1293.5796813119641,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.018101894046984528,279388.17216,251449.35494400002,1.0,0.005144493934375197,0.01812835986482535,Cumple,DV-0058,0.01026754586489878,0.2652449348432184,25.83333333333333,Cumple,
443,Viga_2,IR 203 x 31.3,SISMO_DOWN_1,J,GRAV_DISEÑO,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.0999999999999996,1.0,1.3564650060160899,4.511808457847832,1436.0896532507297,1315.3914790118158,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.01742652161469296,279388.17216,251449.35494400002,1.0,0.005231238232067706,0.017453887468133606,Cumple,DV-0006,0.012597909373380282,0.3254459921456572,25.83333333333333,Cumple,
336,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,J,SISMO_DOWN_1,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.0999999999999996,1.0,1.3564650060160899,4.511808457847832,1364.7440084997172,819.1768470612736,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.01656076339580086,279388.17216,251449.35494400002,1.0,0.0032578204356249452,0.016571376789791637,Cumple,DV-0091,0.0031995039632294114,0.08265385238342646,25.83333333333333,Cumple,
242,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,I,GRAV_DISEÑO,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.0999999999999996,1.0,1.3564650060160899,4.511808457847832,1218.9968456291651,1181.2674986880352,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.014792164841877283,279388.17216,251449.35494400002,1.0,0.0046978346751023236,0.014814234492511878,Cumple,DV-0058,0.01026754586489878,0.2652449348432184,25.83333333333333,Cumple,
319,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,I,SISMO_DOWN_1,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.1,1.0,1.3564650060160899,4.511808457847832,1202.1474968023294,762.6146967801394,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.014587702995877833,279388.17216,251449.35494400002,1.0,0.0030328759322129912,0.01459690133229803,Cumple,DV-0089,0.003186242978506408,0.08231127694474888,25.833333333333332,Cumple,
418,Viga_2,IR 203 x 31.3,SISMO_DOWN_1,J,SISMO_DOWN_1,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.16,1.0,1.3564650060160899,4.511808457847832,1133.421708736898,1200.4626627068888,115515.2025,103101.6285,90740.55125087156,81666.49612578441,PLT,0.013878662150402272,279388.17216,251449.35494400002,1.0,0.004774172767212874,0.013901454876013469,Cumple,DV-0014,0.012723765695383575,0.3350591633117675,26.333333333333332,Cumple,
220,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,J,GRAV_DISEÑO,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.1,1.0,1.3564650060160899,4.511808457847832,1142.3481065818273,1111.8169211737286,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.013862055148012519,279388.17216,251449.35494400002,1.0,0.004421633618512722,0.01388160599186888,Cumple,DV-0063,0.009570211336014003,0.24723045951369507,25.833333333333332,Cumple,
445,Viga_2,IR 203 x 31.3,SISMO_DOWN_1,J,SISMO_DOWN_1,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.16,1.0,1.3564650060160899,4.511808457847832,1100.9266584938732,1182.6087560560493,115515.2025,103101.6285,90740.55125087156,81666.49612578441,PLT,0.013480762745082187,279388.17216,251449.35494400002,1.0,0.004703168780526109,0.013502882541660302,Cumple,DV-0020,0.012145947722652933,0.31984329002986056,26.333333333333332,Cumple,
426,Viga_2,IR 203 x 31.3,SISMO_DOWN_1,I,GRAV_DISEÑO,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.1,1.0,1.3564650060160899,4.511808457847832,1085.9639794178474,1190.4472092039846,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.013177850503459494,279388.17216,251449.35494400002,1.0,0.004734341869634574,0.01320026449639807,Cumple,DV-0004,0.024281733763110044,0.6272781222136762,25.833333333333332,Cumple,
420,Viga_2,IR 203 x 31.3,SISMO_DOWN_1,J,GRAV_DISEÑO,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.1,1.0,1.3564650060160899,4.511808457847832,1065.7098080228914,1115.1968274554351,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.012932072146375075,279388.17216,251449.35494400002,1.0,0.004435075316473964,0.012951742039437872,Cumple,DV-0011,0.011077220039175236,0.2861615176786936,25.833333333333332,Cumple,
442,Viga_2,IR 203 x 31.3,SISMO_DOWN_1,I,GRAV_DISEÑO,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.0999999999999996,1.0,1.3564650060160899,4.511808457847832,1057.0934805884751,1159.4557009881835,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.012827515570860974,279388.17216,251449.35494400002,1.0,0.004611090377409814,0.012848777725329616,Cumple,DV-0006,0.012597909373380282,0.3254459921456572,25.83333333333333,Cumple,
235,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,I,GRAV_DISEÑO,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.0999999999999996,1.0,1.3564650060160899,4.511808457847832,993.2156204678337,1061.213281688188,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.012052376701520245,279388.17216,251449.35494400002,1.0,0.004220385778776523,0.012070188357641945,Cumple,DV-0065,0.009218230826263885,0.23813762967848365,25.83333333333333,Cumple,
435,Viga_2,IR 203 x 31.3,SISMO_DOWN_1,I,GRAV_DISEÑO,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.0999999999999996,1.0,1.3564650060160899,4.511808457847832,942.8274082934327,1055.4273430762928,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.011440930705376976,279388.17216,251449.35494400002,1.0,0.004197375425008928,0.011458548665835445,Cumple,DV-0013,0.010198070831744762,0.2634501631534063,25.83333333333333,Cumple,
343,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,J,SISMO_DOWN_1,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.0999999999999996,1.0,1.3564650060160899,4.511808457847832,910.8616071382003,706.8247365589713,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.011053035197946997,279388.17216,251449.35494400002,1.0,0.002811002385416289,0.011060936932357813,Cumple,DV-0084,0.0016691509900977155,0.04311973391085764,25.83333333333333,Cumple,
335,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,I,GRAV_DISEÑO,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.0999999999999996,1.0,1.3564650060160899,4.511808457847832,874.4519609634253,991.8146571025327,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.010611214950435429,279388.17216,251449.35494400002,1.0,0.0039443913360740915,0.010626773173447526,Cumple,DV-0091,0.0031995039632294114,0.08265385238342646,25.83333333333333,Cumple,
447,Viga_2,IR 203 x 31.3,SISMO_DOWN_1,J,SISMO_DOWN_1,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,2.7299999999999986,1.0,1.3564650060160899,4.511808457847832,832.1847759181373,986.5606933174507,115515.2025,103101.6285,96647.33990352374,86982.60591317137,PLT,0.009567255052680865,279388.17216,251449.35494400002,1.0,0.003923496616394846,0.009582648878379727,Cumple,DV-0022,0.007112433345619469,0.1615115072234421,22.70833333333333,Cumple,
423,Viga_2,IR 203 x 31.3,SISMO_DOWN_1,J,SISMO_DOWN_1,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,2.7249999999999996,1.0,1.3564650060160899,4.511808457847832,815.7016754771106,942.0886045547587,115515.2025,103101.6285,96716.02349250804,87044.42114325725,PLT,0.009371096559245689,279388.17216,251449.35494400002,1.0,0.003746633610432487,0.009385133822656511,Cumple,DV-0016,0.006585404585837005,0.14954356247004866,22.70833333333333,Cumple,
320,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,J,GRAV_DISEÑO,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.1,1.0,1.3564650060160899,4.511808457847832,765.2928718108275,941.7911795379906,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.009286601809290668,279388.17216,251449.35494400002,1.0,0.0037454507678006802,0.009300630210744686,Cumple,DV-0089,0.003186242978506408,0.08231127694474888,25.833333333333332,Cumple,
126,Viga_1,IR 203 x 31.3,GRAV_DISEÑO,J,GRAV_DISEÑO,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.1,1.0,1.3564650060160899,4.511808457847832,662.1760069111012,980.3230234541559,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.008035309265718028,279388.17216,251449.35494400002,1.0,0.003898689752743579,0.008050509047506177,Cumple,DV-0031,0.0026041979416633007,0.0672751134929686,25.833333333333332,Cumple,
326,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,I,SISMO_DOWN_1,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.1,1.0,1.3564650060160899,4.511808457847832,647.660380324677,772.7257725125837,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.00785916644630105,279388.17216,251449.35494400002,1.0,0.0030730871140420167,0.007868610310711541,Cumple,DV-0082,0.0024456852049262925,0.06318020112726255,25.833333333333332,Cumple,
120,Viga_1,IR 203 x 31.3,GRAV_DISEÑO,I,GRAV_DISEÑO,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.1,1.0,1.3564650060160899,4.511808457847832,636.7069743302344,846.2917145617957,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.007726250116262334,279388.17216,251449.35494400002,1.0,0.0033656547448700845,0.007737577748124,Cumple,DV-0037,0.0032337539381985876,0.08353864340346351,25.833333333333332,Cumple,
119,Viga_1,IR 203 x 31.3,GRAV_DISEÑO,J,GRAV_DISEÑO,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.1,1.0,1.3564650060160899,4.511808457847832,636.7069743302341,722.0223660926193,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.007726250116262329,279388.17216,251449.35494400002,1.0,0.0028714425067959313,0.007734495298332164,Cumple,DV-0037,0.0032337539381985876,0.08353864340346351,25.833333333333332,Cumple,
136,Viga_1,IR 203 x 31.3,GRAV_DISEÑO,I,GRAV_DISEÑO,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.0999999999999996,1.0,1.3564650060160899,4.511808457847832,624.4399409642447,671.5133717325064,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.007577393308042396,279388.17216,251449.35494400002,1.0,0.0026705710654221335,0.007584525257857866,Cumple,DV-0039,0.0032409340403060597,0.0837241293745732,25.83333333333333,Cumple,
135,Viga_1,IR 203 x 31.3,GRAV_DISEÑO,J,GRAV_DISEÑO,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.0999999999999996,1.0,1.3564650060160899,4.511808457847832,624.4399409642442,872.4409422114693,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.007577393308042391,279388.17216,251449.35494400002,1.0,0.0034696487585174737,0.007589431770549873,Cumple,DV-0039,0.0032409340403060597,0.0837241293745732,25.83333333333333,Cumple,
226,Viga_1,IR 203 x 31.3,SISMO_UP_1,I,SISMO_DOWN_1,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.1,1.0,1.3564650060160899,4.511808457847832,623.8164990029023,723.2437530696218,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.007569828024920799,279388.17216,251449.35494400002,1.0,0.002876299894389049,0.007578101126003261,Cumple,DV-0056,0.006546831221390547,0.16912647321925578,25.833333333333332,Cumple,
342,Viga_1,IR 203 x 31.3,SISMO_UP_1,I,SISMO_DOWN_1,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.0999999999999996,1.0,1.3564650060160899,4.511808457847832,564.3332864381457,738.181485449228,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.00684801689904527,279388.17216,251449.35494400002,1.0,0.002935706419344872,0.006856635271225852,Cumple,DV-0084,0.0016691509900977155,0.04311973391085764,25.83333333333333,Cumple,
